country,year,consumption_growth,fdi_pct_gdp,gdp_growth,gni_per_capita,inflation_pct,internet_users_pct,investment_pct_gdp,population,urbanization_pct
Bangladesh,2000,4.97514145672213,0.525362089236087,5.29329471892532,410.0,2.20825620937535,0.0710394230507683,23.8085625731369,134544304.0,23.3145114975244
Bangladesh,2001,4.1326448730987,0.145443904569924,5.07728777526728,420.0,2.0071737421384,0.129807973947512,24.1743067306933,136805810.0,23.6999214768623
Bangladesh,2002,1.05718616225225,0.0955793676464671,3.83312393993225,420.0,3.33256493271913,0.13992028850905,24.3414161366729,138933658.0,24.1132383547332
Bangladesh,2003,4.05170483223765,0.44596078329809,4.73956739963045,440.0,5.66870773441476,0.163877665498048,24.6791888612834,140970351.0,24.5525557512625
Bangladesh,2004,5.9694585989515,0.689472335587339,5.23953291029852,490.0,7.5875363850469,0.199036333744363,24.9918339447004,142902856.0,25.0094809886101
Bangladesh,2005,6.73179805267262,1.17065167448603,6.53594493875502,530.0,7.04661816222039,0.241600007,25.8304355145863,144715786.0,25.4769540701509
Bangladesh,2006,7.04764870374075,0.635863899506714,6.67190498576788,550.0,6.76526117054757,1.0,26.1441457474299,146405973.0,25.9479149992596
Bangladesh,2007,7.43389508483612,0.817756922700044,7.05859935449848,580.0,9.10698496905383,1.799999952,26.1784970672047,147989278.0,26.415303779311
Bangladesh,2008,3.98028502621422,1.4496579161576,6.01378975738535,640.0,8.90194489465154,2.5,26.2022714003991,149474264.0,26.87206041368
Bangladesh,2009,2.29173847305167,0.879517142536145,5.04512479919337,700.0,5.42347236174679,3.099999905,26.2060570157536,150873714.0,27.3111249057412
